2023-12-04 07:10:04.005836,bert-21b-submod-1-me-5-dd5fdbcb-,GPU-1ab2c197-176f-00d8-fad7-e7f32fd9e25e,cc240,11.203307476453482
2023-12-04 07:10:28.220947,opt-66b-submod-4-me-11-76689f66c5-,GPU-0094482e-76c9-e439-065b-949c6faa00b7,cc239,15.948841793648898
2023-12-04 07:10:44.293688,bert-21b-submod-1-me-5-dd5fdbcb-,GPU-1f504450-e385-aa43-b3e4-1a9414bbb738,cc238,11.203307476453482
2023-12-04 07:10:47.410035,opt-66b-submod-2-me-11-854d79b484-,GPU-7a2b56ed-eec1-de10-b054-ab35aefd7c73,cc240,15.948841793648898
2023-12-04 07:11:11.297622,bert-21b-submod-1-me-5-dd5fdbcb-,GPU-1ab2c197-176f-00d8-fad7-e7f32fd9e25e,cc240,11.203307476453482
2023-12-04 07:11:14.911115,bert-21b-submod-0-me-5-7d9448d6db-,GPU-0094482e-76c9-e439-065b-949c6faa00b7,cc239,11.359766388498246
2023-12-04 07:11:15.135515,bert-21b-submod-4-me-5-76695b454c-,GPU-1f504450-e385-aa43-b3e4-1a9414bbb738,cc238,11.597150561027227
2023-12-04 07:11:26.896389,opt-66b-submod-4-me-11-76689f66c5-,GPU-7a2b56ed-eec1-de10-b054-ab35aefd7c73,cc240,15.948841793648898
2023-12-04 07:12:06.883210,bert-21b-submod-2-me-5-78bd96b688-,GPU-658ac102-8823-91c4-1b62-f66587782953,cc241,11.5533870479092
2023-12-04 07:12:07.417248,bert-21b-submod-3-me-5-56999cb564-,GPU-02606074-9e44-1c9e-350a-f52159abf5f4,cc239,11.37831318732351
2023-12-04 07:12:10.360211,opt-66b-submod-0-me-11-6c574fdb98-,GPU-fdb04dfd-fb20-2e63-1b4d-56b4117e3c32,cc240,11.890027859993278
2023-12-04 07:12:11.441916,opt-66b-submod-1-me-11-7bffbfccb7-,GPU-9be8ee21-a58a-64d7-d5e1-352fd3c34ddf,cc241,15.948841793648898
2023-12-04 07:12:12.273400,opt-66b-submod-2-me-11-cdb8db9c5-,GPU-c480e57f-b2ca-e919-d258-d39b1cd85fe1,cc239,15.948841793648898
2023-12-04 07:12:14.903740,opt-66b-submod-3-me-11-56b6d857c5-,GPU-437013ad-bb8e-f003-a0fc-14edafbe816d,cc238,15.948842628113924
2023-12-04 07:12:16.283417,opt-66b-submod-5-me-11-667c897544-,GPU-e0aa70e5-b56c-1198-f7cd-bb586fefb580,cc241,15.948841793648898
2023-12-04 07:12:18.341952,opt-66b-submod-6-me-11-7cbd445dbb-,GPU-cba6eec9-bf7e-7519-f27f-42d78c421012,cc239,15.948841793648898
2023-12-04 07:12:20.093484,opt-66b-submod-7-me-11-85b8fdd59-,GPU-a0e52d40-095b-94d9-a800-83ea25ea08d7,cc238,15.948841793648898
2023-12-04 07:12:20.846409,opt-66b-submod-8-me-11-7544c7578c-,GPU-658ac102-8823-91c4-1b62-f66587782953,cc241,15.948841793648898
2023-12-04 07:12:22.240283,opt-66b-submod-9-me-11-6c5594b455-,GPU-02606074-9e44-1c9e-350a-f52159abf5f4,cc239,15.948841793648898
2023-12-04 07:12:22.977186,opt-66b-submod-10-me-11-64bc48d756-,GPU-944c117f-0185-6559-e32d-4d2d395c4906,cc238,15.948841929249465
2023-12-04 07:12:27.287063,bert-21b-submod-3-me-5-547d766694-,GPU-f006f5bc-6120-ccb3-9f43-e466313ec4a6,cc241,11.37831318732351
2023-12-04 07:12:28.326884,bert-21b-submod-2-me-5-7656565796-,GPU-fdb04dfd-fb20-2e63-1b4d-56b4117e3c32,cc240,11.5533870479092
2023-12-04 07:13:40.969247,bert-21b-submod-0-me-5-7d9448d6db-,GPU-c480e57f-b2ca-e919-d258-d39b1cd85fe1,cc239,11.359766388498246
2023-12-04 07:13:41.500975,bert-21b-submod-1-me-5-dd5fdbcb-,GPU-e0aa70e5-b56c-1198-f7cd-bb586fefb580,cc241,11.203307476453482
2023-12-04 07:13:41.874374,bert-21b-submod-2-me-5-78bd96b688-,GPU-437013ad-bb8e-f003-a0fc-14edafbe816d,cc238,11.5533870479092
2023-12-04 07:13:42.968409,bert-21b-submod-3-me-5-56999cb564-,GPU-cba6eec9-bf7e-7519-f27f-42d78c421012,cc239,11.37831318732351
2023-12-04 07:13:43.838456,bert-21b-submod-4-me-5-76695b454c-,GPU-9be8ee21-a58a-64d7-d5e1-352fd3c34ddf,cc241,11.597150561027227
2023-12-04 07:13:44.805293,opt-66b-submod-0-me-11-6c574fdb98-,GPU-1ab2c197-176f-00d8-fad7-e7f32fd9e25e,cc240,11.890027859993278
2023-12-04 07:13:45.147762,opt-66b-submod-1-me-11-7bffbfccb7-,GPU-0094482e-76c9-e439-065b-949c6faa00b7,cc239,15.948841793648898
